"odhf_facility_type","hospital_id","survey_month","survey_year","month_0","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","month_13","month_14","month_15","month_16","month_17","month_18","month_19","month_20","month_21","month_22","month_23","month_24","geometry"
"Hospitals",3121,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8825242.25085454, 5335390.24667344)
"Hospitals",3135,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9826828.83844319, 6277504.6438307)
"Hospitals",3145,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8940572.73874838, 5286954.30641868)
"Hospitals",3147,4,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8846130.81896834, 5831730.18900623)
"Hospitals",3152,2,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8849717.95597576, 5834295.5239304)
"Hospitals",3167,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9696439.85690114, 6237690.88171511)
"Hospitals",3177,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9354796.0082152, 5827470.446276)
"Hospitals",3183,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8987659.29148522, 5461515.39408389)
"Hospitals",3187,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8844126.05512669, 5430296.09871322)
"Hospitals",3188,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8834671.73530142, 5429848.46856244)
"Hospitals",3204,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8705010.18766988, 5461999.28056998)
"Hospitals",3214,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9315109.23606488, 6392027.32870925)
"Hospitals",3230,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8836324.88539944, 5422315.10301519)
"Hospitals",3241,12,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8518597.90797219, 5500743.29694951)
"Hospitals",3253,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8788449.04407704, 5442111.34432344)
"Hospitals",3260,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8841617.90454768, 5559563.61967403)
"Hospitals",3323,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c(-8583489.65703904, 5750611.43578325)
"Hospitals",3341,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8475838.64440512, 5606805.48542965)
"Hospitals",3342,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8488445.79937644, 5606763.83465156)
"Hospitals",3351,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8721586.13852281, 5512023.26445577)
"Hospitals",3417,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8519131.02814555, 5498931.13634283)
"Hospitals",3436,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c(-8438794.87971774, 5674419.72439312)
"Hospitals",3441,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8667804.4085956, 5630196.24653055)
"Hospitals",3443,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8612157.06419024, 5490655.84025823)
"Hospitals",3444,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8586911.9744084, 5467897.99749484)
"Hospitals",3445,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8637083.66890893, 5480914.8676221)
"Hospitals",3448,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8779806.68861761, 5451000.97445661)
"Hospitals",3459,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10444265.6780531, 6623639.89926424)
"Hospitals",3474,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c(-13187823.9293363, 6279876.88197766)
"Hospitals",3480,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9039725.89975388, 5312571.84834599)
"Hospitals",3491,5,2020,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,c(-8537840.09421301, 5697823.14155275)
"Hospitals",3528,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13706265.6259579, 6316410.65833639)
"Hospitals",3554,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8766656.95131621, 5520329.67820927)
"Hospitals",3556,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8817062.78410172, 5431576.64413824)
"Hospitals",3560,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8422926.9319582, 5559085.96594966)
"Hospitals",3561,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,c(-8430242.44814297, 5682971.77231621)
"Hospitals",3577,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12613139.6184644, 6309197.3027436)
"Hospitals",3593,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9385475.32146657, 5868737.42607449)
"Hospitals",3633,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9175796.34424131, 6347389.50424278)
"Hospitals",3645,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-14155767.3845702, 7320254.36501315)
"Hospitals",3668,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13694054.7461099, 6317299.23467457)
"Hospitals",3675,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8839239.3855157, 5437736.52158712)
"Hospitals",3684,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10233248.7184721, 6464394.73869013)
"Hospitals",3685,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10232953.8442729, 6464038.16740536)
"Hospitals",3694,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9084813.14330412, 6321189.38627493)
"Hospitals",3704,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9033896.19820857, 5484485.91273789)
"Hospitals",3705,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9027257.2930208, 5511751.30413037)
"Hospitals",3707,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8997796.92374083, 5493319.16790117)
"Hospitals",3708,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9086506.35728688, 5494740.80083383)
"Hospitals",3717,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9070403.89275609, 5364394.07736338)
"Hospitals",3718,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8829234.05647489, 5629051.33511711)
"Hospitals",3736,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8844588.76572213, 5474767.10821557)
"Hospitals",3757,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13941961.4932586, 6447979.09079558)
"Hospitals",3761,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8648934.10737768, 5697757.42583744)
"Hospitals",3768,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8839219.16989617, 5432622.99408955)
"Hospitals",3772,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9932222.97085272, 6180043.96718598)
"Hospitals",3775,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9013272.15526116, 5855536.90581627)
"Hospitals",3776,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9201771.96818149, 5842234.90982606)
"Hospitals",3778,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9041955.88518929, 5305188.54800649)
"Hospitals",3781,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8844368.49784569, 5409996.38758596)
"Hospitals",3783,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8892658.22503487, 5348641.93381487)
"Hospitals",3784,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8892658.22503487, 5348641.93381487)
"Hospitals",3785,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8891151.8608174, 5350709.55267909)
"Hospitals",3786,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8880499.56182042, 5345608.19451528)
"Hospitals",3789,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9045081.21328916, 5312014.48111875)
"Hospitals",3805,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8961307.78615243, 5378923.52901658)
"Hospitals",3810,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8836281.8715482, 5412039.96048387)
"Hospitals",3816,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9037003.39236339, 5275948.83975662)
"Hospitals",3819,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8891657.79677111, 5489576.26518574)
"Hospitals",3835,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9087532.83431148, 5306028.1313776)
"Hospitals",3854,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8836801.2326325, 5413748.6769355)
"Hospitals",3855,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8837403.34862625, 5413239.40489011)
"Hospitals",3895,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8871401.21167044, 6023274.98099243)
"Hospitals",3905,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13596977.7158716, 6825020.06227953)
"Hospitals",3975,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,c(-8420978.86313322, 5684987.38223665)
"Hospitals",3976,3,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8423418.4854337, 5684136.74924296)
"Hospitals",3977,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8421146.20972373, 5685214.8338311)
"Hospitals",3979,3,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8429271.66425961, 5683538.16003709)
"Hospitals",3992,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8867925.59452889, 5530046.44487823)
"Hospitals",3999,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8821716.92956035, 5427718.98887063)
"Hospitals",4000,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8828610.41129162, 5434825.77472952)
"Hospitals",4007,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c(-8429187.70709965, 5683789.00462816)
"Hospitals",4044,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9302130.78606397, 5822599.10531122)
"Hospitals",4053,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9937390.42161535, 6177805.10008786)
"Hospitals",4057,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8987351.37064173, 5291160.77221639)
"Hospitals",4064,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9051787.60035226, 6188358.6762982)
"Hospitals",4075,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8830521.29940668, 5417556.46560733)
"Hospitals",4082,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8842408.76273808, 5409100.00846793)
"Hospitals",4083,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8840503.20682663, 5415676.60942599)
"Hospitals",4084,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8835395.87972098, 5421980.61980454)
"Hospitals",4085,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8835600.66305624, 5422017.46226806)
"Hospitals",4086,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8837644.12155289, 5412470.15649321)
"Hospitals",4101,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8861886.95743132, 5399381.73045538)
"Hospitals",4102,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8856864.77860418, 5405173.12183243)
"Hospitals",4139,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8837720.87634179, 5412679.96893824)
"Hospitals",4140,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8837455.04539778, 5412839.50097931)
"Hospitals",4141,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8839445.91656697, 5412007.31194784)
"Hospitals",4226,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13771992.4381849, 6262522.17794858)
"Hospitals",4250,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8897708.66788072, 5590232.87073323)
"Hospitals",4255,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9175821.00818769, 6968999.75118309)
"Hospitals",4256,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8977563.5687915, 6669681.29272485)
"Hospitals",4257,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13541426.618298, 7498177.21626982)
"Hospitals",4258,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8974161.50266391, 6665629.17220368)
"Hospitals",4259,8,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9509773.39918373, 7360683.10332842)
"Hospitals",4263,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8999383.6717626, 5440567.10093759)
"Hospitals",4280,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8910544.22818325, 5305698.0052143)
"Hospitals",4282,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8854564.47264643, 5340670.36935919)
"Hospitals",4286,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8896231.03522383, 5840209.60624617)
"Hospitals",4289,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8850810.25621527, 5417600.40291903)
"Hospitals",4290,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8907425.75736402, 5675324.96142947)
"Hospitals",4313,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8876974.97857446, 5426444.7730944)
"Hospitals",4314,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8860857.39685682, 5423644.99239463)
"Hospitals",4315,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8877888.68895489, 5417666.90968908)
"Hospitals",4319,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9615265.54506532, 6227234.89717162)
"Hospitals",4321,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,c(-8388175.15766261, 5635483.00380537)
"Hospitals",4324,6,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13576866.6253454, 6303244.19251697)
"Hospitals",4327,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9247647.7567031, 5204407.61011151)
"Hospitals",4328,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9239209.38085221, 5206085.53713845)
"Hospitals",4329,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9246578.83133027, 5203864.82978247)
"Hospitals",4348,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12643215.3618894, 6918317.07543356)
"Hospitals",4352,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8989460.88612422, 5328188.83627208)
"Hospitals",4380,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7024284.58198252, 5821365.37635985)
"Hospitals",4385,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7131838.190062, 5911251.07702904)
"Hospitals",4389,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12670204.8614879, 6847387.9872474)
"Hospitals",4400,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13229069.5817871, 7514146.38028005)
"Hospitals",4426,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-14131158.5969977, 6549840.90644524)
"Hospitals",4434,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13772817.3267437, 6238460.37461822)
"Hospitals",4435,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12558528.9590809, 6391961.27503453)
"Hospitals",4440,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8843869.50822821, 5996830.45618059)
"Hospitals",4441,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7614857.8577339, 7989798.8539076)
"Hospitals",4442,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8457916.54034587, 5843241.61935909)
"Hospitals",4448,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12969645.7757807, 6291625.75108931)
"Hospitals",4449,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8452765.16411772, 5724183.64362866)
"Hospitals",4450,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7928254.9433417, 5917287.96215134)
"Hospitals",4461,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12643959.7553244, 6449507.35866239)
"Hospitals",4464,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7890283.87393767, 6163201.16747298)
"Hospitals",4466,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7505189.23498909, 6185232.22759681)
"Hospitals",4468,1,2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8188407.22186945, 5702538.86542011)
"Hospitals",4469,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8000131.60974317, 6177987.88242442)
"Hospitals",4470,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7843123.64996183, 5948599.11669887)
"Hospitals",4471,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,c(-8097788.38075757, 5864998.97768294)
"Hospitals",4472,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7893197.43897021, 5714689.11156895)
"Hospitals",4474,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8816345.29658771, 6238704.8502217)
"Hospitals",4475,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8697200.90275175, 6130442.2734499)
"Hospitals",4478,3,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8075746.93233737, 5836207.45239325)
"Hospitals",4479,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8077560.59400917, 5837401.64652873)
"Hospitals",4481,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7929998.54943155, 5913968.3635596)
"Hospitals",4483,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13384589.088657, 7508735.30076933)
"Hospitals",4492,9,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12535386.6276884, 6398928.26041715)
"Hospitals",4501,12,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13699186.2184131, 6289411.56287825)
"Hospitals",4529,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12267298.5696788, 7258885.57234446)
"Hospitals",4533,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c(-13360363.0174939, 6736251.01288516)
"Hospitals",4539,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12332197.8662071, 6801904.83010021)
"Hospitals",4545,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13672658.3830069, 6323445.20198037)
"Hospitals",4552,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12885230.280085, 6362260.22036028)
"Hospitals",4570,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12807978.8392748, 6362477.93018245)
"Hospitals",4576,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8656383.27374309, 7415304.52719273)
"Hospitals",4577,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8277359.55454441, 6431341.5191486)
"Hospitals",4579,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7868483.09825657, 5798100.12219081)
"Hospitals",4580,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7909112.26336731, 6178007.10700585)
"Hospitals",4581,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8095447.03130357, 5686696.94622893)
